attribute_set_code,sku,store_view_code,product_type,categories,categories_position,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,additional_attributes,amxnotif_hide_alert,available_shipping_methods,base_model,brand,cart2quote_quotable,color,configurable_attr_options,corrosion_resistant,cost,cover_end_displace,cover_port,cross_domain_store,cross_domain_url,custom_layout,custom_layout_update_file,design,dev_port,displace,enable_advanced_layout,enable_delivery_options,expedited_delivery_time,fans,featured_sort_no,fluid,full_torque,gallery,heat_resistant,height,hydralic_fluid,hydraulic_fluid,in_html_sitemap,in_xml_sitemap,is_featured,is_top,is_value,is_valuess1,lamp_type,length,manufacturer,merchant_center_category,meta_robots,MHT_multi_design,MHT_multi_special,mid_port,mid_pump_displace,model_no,mounting_dimensions,partial_torque,power_units,price_type,price_view,product_seo_name,pump_mount,pump_mounting,rings,rotate,rotation,shaft_config,shaft_configure,shaft_end_displace,shaft_port,shipment_type,shipping_option,sku_type,solenoid,special,spool_spring_arrangement,standard_delivery_time,system_type,test_fluid,test_vm_type,ts_country_of_origin,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,ts_hs_code,ts_packaging_id,ts_packaging_type,url_path,use_in_crosslinking,usps_shipping_method,weight_type,weltpixel_hover_image,width,wee_tax_variations,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels,video_url
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-A-B-–",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-A-B-–",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-a-b,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:24 AM","9/13/20, 8:24 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=B,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=–,shaft_end_displace=32,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,B,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,–,,,,,,32,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-A-C-2",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-A-C-2",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-a-c-2,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:24 AM","9/13/20, 8:24 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=C,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=2,shaft_end_displace=32,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,C,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,2,,,,,,32,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-A-C-–",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-A-C-–",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-a-c,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:24 AM","9/13/20, 8:24 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=C,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=–,shaft_end_displace=32,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,C,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,–,,,,,,32,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-C-B-2",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-C-B-2",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-c-b-2,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:24 AM","9/13/20, 8:24 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=B,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=2,shaft_end_displace=32,shaft_port=C,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,B,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,2,,,,,,32,C,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-C-B-–",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-C-B-–",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-c-b,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:25 AM","9/13/20, 8:25 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=B,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=–,shaft_end_displace=32,shaft_port=C,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,B,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,–,,,,,,32,C,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-C-C-2",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-C-C-2",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-c-c-2,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:25 AM","9/13/20, 8:25 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=C,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=2,shaft_end_displace=32,shaft_port=C,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,C,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,2,,,,,,32,C,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-3-12-C-C-–",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-3-12-C-C-–",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-3-12-c-c,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:25 AM","9/13/20, 8:25 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=C,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=12,pump_mounting=–,shaft_end_displace=32,shaft_port=C,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,3,C,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,12,,,,,,,,,–,,,,,,32,C,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-4-11-A-B-2",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-4-11-A-B-2",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-4-11-a-b-2,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:25 AM","9/13/20, 8:25 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=4,cover_port=B,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=11,pump_mounting=2,shaft_end_displace=32,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,4,B,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,11,,,,,,,,,2,,,,,,32,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-4-11-A-B-–",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-4-11-A-B-–",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-4-11-a-b,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:25 AM","9/13/20, 8:25 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=4,cover_port=B,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=11,pump_mounting=–,shaft_end_displace=32,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,4,B,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,11,,,,,,,,,–,,,,,,32,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,"Series Ultra Miniature Switch-–-32-4-11-A-C-2",default,simple,,,,base,"Series Ultra Miniature Switch-–-32-4-11-A-C-2",,,1.000000,1,"Taxable Goods","Not Visible Individually",520.000000,,,,series-ultra-miniature-switch-32-4-11-a-c-2,"Series Ultra Miniature Switch","Series Ultra Miniature Switch","Series Ultra Miniature Switch ",,,,,,,,,"9/13/20, 8:25 AM","9/13/20, 8:25 AM",,,"Block after Info Column",,,,No,,,,,,,,,2000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=4,cover_port=C,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=–,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=B,mid_pump_displace=11,pump_mounting=2,shaft_end_displace=32,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,,"Tokyo Keiki / Tokimec","Use default",,,,,4,C,,,,,,,,No,No,,,,–,,,,,,–,Yes,Yes,0,,,,,,,,,,,B,11,,,,,,,,,2,,,,,,32,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,testtttttttts,default,configurable,"Default Category/Products/Hydraulics,Default Category/Products/Hydraulics/Vane Pumps,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps","Default Category/Products/Hydraulics=0,Default Category/Products/Hydraulics/Vane Pumps=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps=0","4,281,283,284,287",base,testtttttttts,,,50.000000,1,"Taxable Goods","Catalog, Search",,,,,testtttttttts,testtttttttts,testtttttttts,"testtttttttts ",,,,,,,,,"9/14/20, 12:54 AM","9/15/20, 2:03 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Japan,0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,base_model=testtttttts,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,configurable_attr_options=hydraulic_fluid,1,-|base_model*,2,-|mid_pump_displace,3,-|shaft_end_displace,4,-|cover_end_displace,5,-|shaft_configure*,6,|shaft_port,7,|mid_port,8,|cover_port,9,-|pump_mounting,10,-|design*,11,corrosion_resistant=1,design=86,dev_port=1,displace=1,enable_advanced_layout=Yes,enable_delivery_options=No,fluid=–,heat_resistant=1,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,model_no=testtttttts,pump_mount=1,rotate=-,rotation=1,shaft_config=1,shaft_configure=45,shaft_end_displace=25,special=1,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,testtttttts,"Tokyo Keiki / Tokimec","Use default",,"hydraulic_fluid,1,-|base_model*,2,-|mid_pump_displace,3,-|shaft_end_displace,4,-|cover_end_displace,5,-|shaft_configure*,6,|shaft_port,7,|mid_port,8,|cover_port,9,-|pump_mounting,10,-|design*,11",1,,,,,,,,86,1,1,Yes,No,,,,–,,,1,,,,Yes,Yes,0,,,,1,,,,,,,,,testtttttts,,,,,,,1,,," -",1,1,45,25,,,,,,1,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,"sku=testtttttttts-11-3-A-C-C-29-F11,hydraulic_fluid=F11,mid_pump_displace=11,cover_end_displace=3,shaft_port=A,mid_port=C,cover_port=C,pump_mounting=29|sku=testtttttttts-12-3-C-C-B-29-F11,hydraulic_fluid=F11,mid_pump_displace=12,cover_end_displace=3,shaft_port=C,mid_port=C,cover_port=B,pump_mounting=29|sku=testtttttttts-11-3-A-C-B-29-F11,hydraulic_fluid=F11,mid_pump_displace=11,cover_end_displace=3,shaft_port=A,mid_port=C,cover_port=B,pump_mounting=29|sku=testtttttttts-12-3-A-C-C-29-F11,hydraulic_fluid=F11,mid_pump_displace=12,cover_end_displace=3,shaft_port=A,mid_port=C,cover_port=C,pump_mounting=29|sku=testtttttttts-12-3-A-C-B-29-F11,hydraulic_fluid=F11,mid_pump_displace=12,cover_end_displace=3,shaft_port=A,mid_port=C,cover_port=B,pump_mounting=29|sku=testtttttttts-11-3-C-C-C-29-F11,hydraulic_fluid=F11,mid_pump_displace=11,cover_end_displace=3,shaft_port=C,mid_port=C,cover_port=C,pump_mounting=29|sku=testtttttttts-11-3-C-C-B-29-F11,hydraulic_fluid=F11,mid_pump_displace=11,cover_end_displace=3,shaft_port=C,mid_port=C,cover_port=B,pump_mounting=29|sku=testtttttttts-12-3-C-C-C-29-F11,hydraulic_fluid=F11,mid_pump_displace=12,cover_end_displace=3,shaft_port=C,mid_port=C,cover_port=C,pump_mounting=29","hydraulic_fluid=Hydraulic fluid,mid_pump_displace=Middle pump displacement,cover_end_displace=Cover end displacement,shaft_port=Shaft end delivery port,mid_port=Middle pump delivery port,cover_port=Cover end delivery port,pump_mounting=Pump mounting",
Triple_Vane_Pumps,testtttttttts-B-29-A-11-C-3,default,simple,"Default Category/Products/Hydraulics,Default Category/Products/Hydraulics/Vane Pumps,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps","Default Category/Products/Hydraulics=0,Default Category/Products/Hydraulics/Vane Pumps=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps=0","4,281,283,284,287",base,testtttttttts-B-29-A-11-C-3,,,50.000000,1,"Taxable Goods",Search,100.000000,,,,testtttttttts-b-29-a-11-c-3,testtttttttts,testtttttttts,"testtttttttts ",,,,,,,,,"9/14/20, 7:05 AM","9/14/20, 11:44 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Japan,1000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,base_model=testtttttts,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=B,design=86,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=F11,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=C,mid_pump_displace=11,model_no=testtttttts,pump_mounting=29,rotate=-,shaft_configure=45,shaft_end_displace=25,shaft_port=A,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,testtttttts,"Tokyo Keiki / Tokimec","Use default",,,,,3,B,,,,,86,,,No,No,,,,–,,,,,,F11,Yes,Yes,0,,,,,,,,,,,C,11,testtttttts,,,,,,,,29,," -",,,45,25,A,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,testtttttttts-B-29-A-12-C-3,default,simple,"Default Category/Products/Hydraulics,Default Category/Products/Hydraulics/Vane Pumps,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps","Default Category/Products/Hydraulics=0,Default Category/Products/Hydraulics/Vane Pumps=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps=0","4,281,283,284,287",base,testtttttttts-B-29-A-12-C-3,,,50.000000,1,"Taxable Goods",Search,100.000000,,,,testtttttttts-b-29-a-12-c-3,testtttttttts,testtttttttts,"testtttttttts ",,,,,,,,,"9/14/20, 7:05 AM","9/14/20, 11:47 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Japan,1000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,base_model=testtttttts,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,corrosion_resistant=1,cover_end_displace=3,cover_port=B,design=86,dev_port=1,displace=1,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,heat_resistant=1,hydraulic_fluid=F11,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,mid_port=C,mid_pump_displace=12,model_no=testtttttts,pump_mount=1,pump_mounting=29,rotate=-,rotation=1,shaft_config=1,shaft_configure=45,shaft_end_displace=25,shaft_port=A,special=1,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,testtttttts,"Tokyo Keiki / Tokimec","Use default",,,1,,3,B,,,,,86,1,1,No,No,,,,–,,,1,,,F11,Yes,Yes,0,,,,1,,,,,,,C,12,testtttttts,,,,,,,1,29,," -",1,1,45,25,A,,,,,1,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
Triple_Vane_Pumps,testtttttttts-B-29-C-11-C-3,default,simple,"Default Category/Products/Hydraulics,Default Category/Products/Hydraulics/Vane Pumps,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps","Default Category/Products/Hydraulics=0,Default Category/Products/Hydraulics/Vane Pumps=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise=0,Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Triple Pumps=0","4,281,283,284,287",base,testtttttttts-B-29-C-11-C-3,,,50.000000,1,"Taxable Goods",Search,100.000000,,,,testtttttttts-b-29-c-11-c-3,testtttttttts,testtttttttts,"testtttttttts ",,,,,,,,,"9/14/20, 7:05 AM","9/14/20, 11:45 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Japan,1000.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,base_model=testtttttts,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,cover_end_displace=3,cover_port=B,design=86,enable_advanced_layout=No,enable_delivery_options=No,fluid=–,hydraulic_fluid=F11,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,mid_port=C,mid_pump_displace=11,model_no=testtttttts,pump_mounting=29,rotate=-,shaft_configure=45,shaft_end_displace=25,shaft_port=C,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No",No,,testtttttts,"Tokyo Keiki / Tokimec","Use default",,,,,3,B,,,,,86,,,No,No,,,,–,,,,,,F11,Yes,Yes,0,,,,,,,,,,,C,11,testtttttts,,,,,,,,29,," -",,,45,25,C,,,,,,,,Medium,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,
